proof,name,type,token
hurry 50 super sale all solar light today only tipid kuryente emergency lights click below httpswwwlazadacomphshopsarisshoppe,False,free,"['HURRY', '50', 'SUPER', 'SALE', 'ALL', 'SOLAR', 'LIGHT', 'TODAY', 'ONLY', 'TIPID', 'KURYENTE', 'EMERGENCY', 'LIGHTS', 'CLICK', 'BELOW', 'httpswwwlazadacomphshopsarisshoppe']"
need help business expansionhome renovation financial needs easy convenient terms payment 36mos ask now find how,False,bank/money,"['Need', 'help', 'business', 'expansionhome', 'renovation', 'financial', 'needs', 'easy', 'convenient', 'terms', 'payment', '36mos', 'Ask', 'now', 'find', 'HOW']"
 genuine business youpls write email detaildo text back write mail to jamesparker2520yahoocom,False,work,"['genuine', 'business', 'youPls', 'write', 'email', 'detaildo', 'text', 'back', 'write', 'mail', 'to', 'jamesparker2520yahoocom']"
for pest control services general pest control cockrach flies rodents ants bedbugs tick termite control bukbok anayplease inquire 09178678693 thank you,False,,"['For', 'Pest', 'Control', 'Services', 'General', 'Pest', 'Control', 'cockrach', 'flies', 'rodents', 'ants', 'bedbugs', 'tick', 'Termite', 'Control', 'bukbok', 'anayPlease', 'inquire', '09178678693', 'Thank', 'you']"
for employed self employedwe offering orcr sanlasalary loanautoloancondoloanbusiness loan personal loan more details text me,False,bank/money,"['For', 'employed', 'self', 'employedWe', 'offering', 'ORCR', 'SANLASALARY', 'LOANAUTOLOANCONDOLOANBUSINESS', 'LOAN', 'PERSONAL', 'LOAN', 'More', 'details', 'text', 'me']"
sale 50 off our new k5 disinfection nano spray gun anti covid sanitizer continue fogging spray click to shop httpsslazadacomphswemp5 thank,False,,"['SALE', '50', 'OFF', 'OUR', 'NEW', 'K5', 'Disinfection', 'Nano', 'SPRAY', 'GUN', 'Anti', 'Covid', 'Sanitizer', 'Continue', 'Fogging', 'Spray', 'CLICK', 'TO', 'SHOP', 'httpsslazadacomphsWEMP5', 'Thank']"
shop online kitchen garden fashion solar appliances lazadacomphsarisshoppeqallproductslangflagenfromwangpulangenpagetypeld2,False,,"['Shop', 'Online', 'Kitchen', 'Garden', 'Fashion', 'Solar', 'Appliances', 'lazadacomphsarisshoppeqAllProductslangFlagenfromwangpulangenpageTypeld2']"
keep safe let assist cash appication flexible terms kindly reply yes details,False,bank/money,"['Keep', 'safe', 'let', 'assist', 'CASH', 'appication', 'flexible', 'terms', 'Kindly', 'reply', 'YES', 'details']"
offering banking loans easy hassle free interested message,False,bank/money,"['OffeRing', 'Banking', 'Loans', 'Easy', 'hassle', 'Free', 'Interested', 'Message']"
click link discounted pricelist all items today httpswwwlazadacomphluxuryshoppeqallproductslangflagenfromwangpulangenpagetypeld2,False,,"['Click', 'LINK', 'Discounted', 'Pricelist', 'ALL', 'ITEMS', 'TODAY', 'httpswwwlazadacomphluxuryshoppeqAllProductslangFlagenfromwangpulangenpageTypeld2']"
new price drop 65 off sale new k5 disinfection nano spray gun anti covid sanitizer fogging spray click below httpsslazadacomphs3ezlh,False,,"['NEW', 'PRICE', 'DROP', '65', 'OFF', 'SALE', 'NEW', 'K5', 'Disinfection', 'Nano', 'SPRAY', 'GUN', 'Anti', 'Covid', 'Sanitizer', 'Fogging', 'Spray', 'CLick', 'Below', 'httpsslazadacomphs3Ezlh']"
good day sirmaam if business pharmacy grocery hardware store motor parts agrivet etc now avail pos system p999900 even p499900 only we develop system types businesses cell 0998 550 2428 website httpswinpos75com winpos software developer,False,,"['Good', 'Day', 'SirMaam', 'If', 'business', 'Pharmacy', 'Grocery', 'Hardware', 'Store', 'Motor', 'Parts', 'Agrivet', 'etc', 'now', 'avail', 'POS', 'System', 'P999900', 'even', 'P499900', 'only', 'We', 'develop', 'system', 'types', 'businesses', 'Cell', '0998', '550', '2428', 'Website', 'Httpswinpos75com', 'Winpos', 'Software', 'Developer']"
big sale 50 super sale all items today only click here to buy httpsslazadacomphs35poo we have solar lights kitchen utencil facial steamer laptop stand protector air fryer massage gun tigers eye lucky bracelet egg seater disinfectant fogger fun speaker bicycle light,False,free,"['BIG', 'SALE', '50', 'SUPER', 'SALE', 'ALL', 'ITEMS', 'TODAY', 'ONLY', 'CLICK', 'HERE', 'TO', 'BUY', 'httpsslazadacomphs35pOo', 'We', 'have', 'SOLAR', 'LIGHTS', 'KITCHEN', 'UTENCIL', 'FACIAL', 'STEAMER', 'LAPTOP', 'STAND', 'PROTECTOR', 'AIR', 'FRYER', 'MASSAGE', 'GUN', 'TIGERS', 'EYE', 'LUCKY', 'BRACELET', 'EGG', 'SEATER', 'DISINFECTANT', 'FOGGER', 'FUN', 'SPEAKER', 'BICYCLE', 'LIGHT']"
serging osmena how cebuanos remember him he loved cebu city most few will understand depth passion city last breath to me filipino cebuano if comprehend that will never understand serging osmena tommy osmena,False,,"['Serging', 'Osmena', 'How', 'Cebuanos', 'remember', 'him', 'He', 'loved', 'Cebu', 'city', 'most', 'Few', 'will', 'understand', 'depth', 'passion', 'city', 'last', 'breath', 'To', 'me', 'Filipino', 'Cebuano', 'If', 'comprehend', 'that', 'will', 'never', 'understand', 'Serging', 'Osmena', 'Tommy', 'Osmena']"
message margot how much city endure this pandemic crept homes each family sad story tell each one us lost least one friend will never return it hurts our city mess our services diminished response covid one worst country thousands people now living handtomouth struggling survive that city needs mom  mom takes care children  mom listens  mom focuses sound principles good housekeeping my vision will look city house it home every one will feel belong mom margot osemna mayor,False,,"['Message', 'Margot', 'How', 'much', 'city', 'endure', 'This', 'pandemic', 'crept', 'homes', 'Each', 'family', 'sad', 'story', 'tell', 'Each', 'one', 'us', 'lost', 'least', 'one', 'friend', 'will', 'never', 'return', 'It', 'hurts', 'Our', 'city', 'mess', 'Our', 'services', 'diminished', 'response', 'COVID', 'one', 'worst', 'country', 'thousands', 'people', 'now', 'living', 'handtomouth', 'struggling', 'survive', 'That', 'City', 'needs', 'MOM', 'MOM', 'takes', 'care', 'children', 'MOM', 'listens', 'MOM', 'focuses', 'sound', 'principles', 'GOOD', 'HOUSEKEEPING', 'My', 'vision', 'will', 'look', 'City', 'house', 'It', 'home', 'every', 'one', 'will', 'feel', 'belong', 'MOM', 'Margot', 'Osemna', 'Mayor']"
good day we accept sangla orcr wo taking car truck interested text 09171429091,False,bank/money,"['Good', 'day', 'We', 'accept', 'sangla', 'OrCr', 'wo', 'taking', 'car', 'truck', 'Interested', 'Text', '09171429091']"
we are on sale today 50 off on all items click for pricebuy httpsslazadacomphsep53t we have garden decoration kitchen tools buy 1 take 1 solar lights laptop stand protector bicycle headlights massage gun air fryer facial steamer heating belt solar camping lamp and many more,False,free,"['WE', 'ARE', 'ON', 'SALE', 'TODAY', '50', 'OFF', 'ON', 'ALL', 'ITEMS', 'CLICK', 'FOR', 'PRICEBUY', 'httpsslazadacomphsep53T', 'We', 'have', 'GARDEN', 'DECORATION', 'KITCHEN', 'TOOLS', 'BUY', '1', 'TAKE', '1', 'SOLAR', 'LIGHTS', 'LAPTOP', 'STAND', 'PROTECTOR', 'BICYCLE', 'HEADLIGHTS', 'MASSAGE', 'GUN', 'AIR', 'FRYER', 'FACIAL', 'STEAMER', 'HEATING', 'BELT', 'SOLAR', 'CAMPING', 'LAMP', 'AND', 'MANY', 'MORE']"
keep safe let assist cash appication flexible terms kindly reply yes details,False,bank/money,"['Keep', 'safe', 'let', 'assist', 'CASH', 'appication', 'flexible', 'terms', 'Kindly', 'reply', 'YES', 'details']"
solar 3 way lights sobra ganda at formal ilagay sa wall click price httpsslazadacomphseu7a3 shop now new item 64 off sale buy 1 take 1 today only led super bright 3 adjustable heads motion sensor lights waterproof wireless tipid sa kuryente iwas magnanakaw,False,free,"['SOLAR', '3', 'WAY', 'LIGHTS', 'SOBRA', 'GANDA', 'AT', 'FORMAL', 'ILAGAY', 'SA', 'WALL', 'Click', 'Price', 'httpsslazadacomphseu7a3', 'Shop', 'Now', 'NEW', 'ITEM', '64', 'OFF', 'SALE', 'BUY', '1', 'TAKE', '1', 'TODAY', 'ONLY', 'LED', 'Super', 'Bright', '3', 'Adjustable', 'Heads', 'Motion', 'Sensor', 'Lights', 'Waterproof', 'Wireless', 'TIPID', 'SA', 'KURYENTE', 'IWAS', 'MAGNANAKAW']"
let me assist you get 50k2m wlow rate need more details txtcall msjen09504250181,False,bank/money,"['LET', 'ME', 'ASSIST', 'YOU', 'GET', '50K2M', 'wLOW', 'RATE', 'NEED', 'MORE', 'DETAILS', 'TxtCall', 'Msjen09504250181']"
general pest control services cockroach flies ants rodents bedbugs ticks etc termite proofing services bukbok anay inquire 09178678693,False,,"['General', 'Pest', 'Control', 'Services', 'Cockroach', 'Flies', 'Ants', 'Rodents', 'Bedbugs', 'Ticks', 'ETC', 'Termite', 'Proofing', 'Services', 'Bukbok', 'Anay', 'INQUIRE', '09178678693']"
good day want avail cash loanbusiness loan autoloan condoloan for inquiries call,False,bank/money,"['Good', 'day', 'Want', 'avail', 'Cash', 'LoanBusiness', 'Loan', 'AutoLoan', 'CondoLoan', 'For', 'inquiries', 'call']"
get cash need it we financial services cover every financial needs apply now free call,False,bank/money,"['Get', 'cash', 'need', 'it', 'We', 'financial', 'services', 'cover', 'every', 'financial', 'needs', 'Apply', 'now', 'FREE', 'Call']"
mrmom congratulations selected parttime job daily salary 9500click bitly3f2uhxq,False,work,"['MrMom', 'Congratulations', 'selected', 'parttime', 'job', 'daily', 'salary', '9500Click', 'bitly3F2uHxQ']"
amazon invited work home salary 50008000ws httpsbitly39klq3p,False,online activity,"['Amazon', 'invited', 'work', 'home', 'salary', '50008000Ws', 'httpsbitly39KLQ3p']"
we approved interviewon july 7 easilyget 5734 please contact intimehttpsapiwhatsappcomsendphone639774503226textapp_absent0,False,work,"['We', 'approved', 'interviewon', 'July', '7', 'easilyget', '5734', 'Please', 'contact', 'intimehttpsapiwhatsappcomsendphone639774503226textapp_absent0']"
happy new year dear vip make luck sbet play sabong now sbet top,False,others,"['Happy', 'New', 'Year', 'DEAR', 'VIP', 'Make', 'luck', 'SBET', 'play', 'SABONG', 'now', 'sbet', 'top']"
dear vip you iphone 14 pro max samsung galaxy s22 sony bravia 4k ultra more join  today play winningplus top,False,others,"['Dear', 'VIP', 'You', 'iPhone', '14', 'Pro', 'max', 'Samsung', 'Galaxy', 'S22', 'Sony', 'Bravia', '4k', 'Ultra', 'more', 'join', 'today', 'play', 'winningplus', 'top']"
just minimum deposit double money bet win easy jackpotcoty jackpotcity   ,True,others,"['Just', 'minimum', 'deposit', 'double', 'money', 'Bet', 'win', 'easy', 'JACKPOTCOTY', 'jackpotcity']"
experience sbet stable system no maintenance play jilifc bonus gcash maya grab bank available sbetphxyz,True,others,"['Experience', 'SBET', 'STABLE', 'SYSTEM', 'NO', 'MAINTENANCE', 'Play', 'JiliFC', 'bonus', 'Gcash', 'Maya', 'Grab', 'Bank', 'available', 'sbetphxyz']"
jackpot city best gaming experience stable servers you visit site register bonus jackpotcityph   ,True,others,"['JACKPOT', 'CITY', 'best', 'gaming', 'experience', 'stable', 'servers', 'you', 'Visit', 'site', 'register', 'bonus', 'jackpotcityph']"
why still waiting dear vip get p100 t1bet cash reward completing verification process join right away t1betnew  ,False,others,"['Why', 'still', 'waiting', 'DEAR', 'VIP', 'Get', 'P100', 'T1bet', 'Cash', 'reward', 'completing', 'verification', 'process', 'Join', 'right', 'away', 't1betnew']"
welcome p1222 sot web 11ylife good luckc,False,,"['Welcome', 'P1222', 'Sot', 'Web', '11ylife', 'Good', 'LuckC']"
my god least 999p rewards waiting uri pinaswincom best baraha ,False,,"['My', 'god', 'least', '999P', 'rewards', 'waiting', 'UrI', 'pinaswincom', 'Best', 'Baraha']"
dear vip no 1 online sabong site sbet register now play cockfighting slot game machine you claim 100 free bet credit win 88k cash prizes sbet7nowcomsabongnow,True,,"['DEAR', 'VIP', 'No', '1', 'Online', 'Sabong', 'Site', 'SBET', 'Register', 'now', 'Play', 'Cockfighting', 'Slot', 'Game', 'Machine', 'You', 'claim', '100', 'FREE', 'BET', 'CREDIT', 'Win', '88k', 'Cash', 'Prizes', 'sbet7nowcomSABONGNOW']"
today win iphone14promax earning ton cash prizes  you receive 7777 signup bonus click now wp8luckcom8888win,True,,"['Today', 'win', 'iphone14PROMAX', 'earning', 'ton', 'cash', 'prizes', 'You', 'receive', '7777', 'Signup', 'Bonus', 'click', 'now', 'wp8luckcom8888WIN']"
welcome p1222 sot web greatslife good lucku,False,,"['Welcome', 'P1222', 'Sot', 'Web', 'greatslife', 'Good', 'LuckU']"
welcome p1222 sot web willjlife good luckx,False,,"['Welcome', 'P1222', 'Sot', 'Web', 'willjlife', 'Good', 'Luckx']"
hottest news join jb day make day spin luck here sign now golden egg daily deposit bonus antiviruspedianetlive,False,,"['Hottest', 'News', 'Join', 'JB', 'Day', 'Make', 'day', 'Spin', 'luck', 'here', 'Sign', 'now', 'Golden', 'Egg', 'Daily', 'Deposit', 'Bonus', 'antiviruspedianetLive']"
sugal need cas1no piay online manalo araw araw upto 8888 welcome bonus 24 hours cash inout web winmlife,False,,"['Sugal', 'need', 'CAS1NO', 'pIay', 'online', 'manalo', 'araw', 'araw', 'upto', '8888', 'welcome', 'bonus', '24', 'hours', 'cash', 'inout', 'Web', 'winmlife']"
wag masyadong mapakapagod friday na isa pinaka bet gawin mamaya mag enjoy dito apkgametopcomliveph see later friend,False,,"['Wag', 'masyadong', 'mapakapagod', 'friday', 'na', 'Isa', 'pinaka', 'BET', 'gawin', 'mamaya', 'mag', 'Enjoy', 'dito', 'apkgametopcomLivePH', 'See', 'later', 'friend']"
happy weekend magrelax magenjoy kasama pamilya may special register b0nus 8p cah prize chance win golden egg draw knetwwcomliveapp,False,,"['Happy', 'Weekend', 'Magrelax', 'MagEnjoy', 'kasama', 'pamilya', 'May', 'Special', 'Register', 'B0NUS', '8p', 'CAH', 'Prize', 'chance', 'win', 'Golden', 'Egg', 'Draw', 'knetwwcomLiveAPP']"
napaka ganda pasok weekend dahil kay antiviruspedianetlive daming b0nu naghihintay sayo yan chance pang vip,False,,"['Napaka', 'ganda', 'pasok', 'Weekend', 'Dahil', 'kay', 'antiviruspedianetLive', 'daming', 'B0nu', 'naghihintay', 'sayo', 'yan', 'chance', 'pang', 'VIP']"
current users will send 10000 usdt experience transaction goldgoogle play app store search mybitglobal download apps,False,,"['Current', 'users', 'will', 'send', '10000', 'USDT', 'experience', 'transaction', 'goldGoogle', 'play', 'APP', 'store', 'search', 'mybitglobal', 'download', 'apps']"
maglaro kolektahin promotion bonus naghihintay sayo mega jackpot x10 x100 b3t halinat mag laro dito apkgametopcomliveph,False,,"['Maglaro', 'kolektahin', 'Promotion', 'Bonus', 'naghihintay', 'sayo', 'mega', 'jackpot', 'x10', 'x100', 'B3T', 'halinat', 'mag', 'laro', 'dito', 'apkgametopcomLivePH']"
sugal need cas1no piay online manalo araw araw upto 8888 welcome bonus 24 hours cash inout web gamejlife,False,,"['Sugal', 'need', 'CAS1NO', 'pIay', 'online', 'manalo', 'araw', 'araw', 'upto', '8888', 'welcome', 'bonus', '24', 'hours', 'cash', 'inout', 'Web', 'gamejlife']"
cold monday this lucky day dahil nandit0 si apkgametopcomliveph laging nag bibigay premyo b0nu kaya try m0 dito the best dito,False,,"['Cold', 'Monday', 'This', 'Lucky', 'Day', 'DAhil', 'nandit0', 'si', 'apkgametopcomLivePH', 'laging', 'nag', 'bibigay', 'premyo', 'B0nu', 'Kaya', 'Try', 'm0', 'dito', 'The', 'Best', 'dito']"
gcash bet gcash bet get free p1000000 bonus gcashbet free link httpphbetposhoprh8,False,,"['GCash', 'Bet', 'GCash', 'Bet', 'Get', 'FREE', 'P1000000', 'bonus', 'GCASHBET', 'Free', 'link', 'httpphbetposhoprH8']"
binabati kita maglog lodi646 makuha lucky random bonus httpbet03fan,False,,"['Binabati', 'kita', 'Maglog', 'Lodi646', 'makuha', 'lucky', 'random', 'bonus', 'httpbet03fan']"
this lucky day dahil jb day ngayon mag pin makakuha maraming prizes wag mag alinlangan siguradong bubuhos swerte antiviruspedianetlive,False,,"['This', 'LucKy', 'day', 'DAhil', 'JB', 'Day', 'ngayon', 'Mag', 'pin', 'makakuha', 'maraming', 'PRIZES', 'Wag', 'mag', 'alinlangan', 'siguradong', 'bubuhos', 'swerte', 'antiviruspedianetLive']"
wag tumingin iba dahil hinahanap m0 hinahanap nandit0 kay playbingocomphlegitapp subukan m0 mawawala sayo,False,,"['Wag', 'tumingin', 'iba', 'Dahil', 'hinahanap', 'm0', 'hinahanap', 'nandit0', 'kay', 'playbingocomphLegitAPP', 'subukan', 'm0', 'mawawala', 'sayo']"
dear vip experience best cockfighting sbet join register now gain 88kphp 100 fighting bonuses got chance win worth million cash sbetcorkfightcomsabongnow,True,,"['DEAR', 'VIP', 'Experience', 'Best', 'Cockfighting', 'SBET', 'Join', 'Register', 'now', 'gain', '88kPHP', '100', 'Fighting', 'bonuses', 'got', 'chance', 'win', 'worth', 'million', 'cash', 'sbetcorkfightcomSABONGNOW']"
hi experience highestwinning jili slots game now google app redeem free php33 win jackpot download now w98clubcompusoysabong search winner club play store redeem code 8833 please go depositbuy enter redeem code,True,,"['Hi', 'Experience', 'highestwinning', 'JILI', 'SLOTS', 'game', 'now', 'Google', 'APP', 'Redeem', 'FREE', 'PHP33', 'win', 'Jackpot', 'Download', 'now', 'w98clubcomPusoySabong', 'search', 'Winner', 'Club', 'Play', 'Store', 'Redeem', 'code', '8833', 'Please', 'go', 'DepositBUY', 'enter', 'Redeem', 'code']"
this lucky day dahil jb day ngayon mag pin makakuha maraming prizes wag mag alinlangan siguradong bubuhos swerte barbadostelecomcomlive,False,,"['This', 'LucKy', 'day', 'DAhil', 'JB', 'Day', 'ngayon', 'Mag', 'pin', 'makakuha', 'maraming', 'PRIZES', 'Wag', 'mag', 'alinlangan', 'siguradong', 'bubuhos', 'swerte', 'barbadostelecomcomLive']"
golucky baraha prepare p1399 you today waiting you url cardclife lets go,False,,"['GoLucky', 'Baraha', 'prepare', 'P1399', 'you', 'today', 'waiting', 'you', 'UrL', 'cardclife', 'Lets', 'go']"
 thanks trust smart will p1555 slot web willslife,False,,"['Thanks', 'trust', 'Smart', 'will', 'P1555', 'slot', 'Web', 'willslife']"
lazada good benefits if play baraha will 50 change free iphone14xiaomi1999p web barahaksite claim now ,False,,"['Lazada', 'Good', 'benefits', 'If', 'play', 'BARAHA', 'will', '50', 'change', 'free', 'Iphone14XiaoMI1999P', 'web', 'barahaksite', 'Claim', 'now']"
kumusta lodi nakapag register kana ba mag register pa and 120 welcome b0nu freeplay sali na appraisalassociatesarkcomjoin,False,,"['Kumusta', 'Lodi', 'Nakapag', 'register', 'kana', 'ba', 'Mag', 'Register', 'pa', 'And', '120', 'Welcome', 'B0NU', 'FREEPLAY', 'Sali', 'na', 'appraisalassociatesarkcomJoin']"
